541;309;207;111;-13;1;1;1;0;0;2;2;0;0;0;2;158;0;0;0;
541;309;206;108;-4;1;1;1;0;0;2;2;0;0;0;2;189;0;0;0;
541;309;205;104;4;1;1;1;0;0;2;2;0;0;0;2;220;0;0;0;
541;309;205;103;13;1;1;1;0;0;2;2;0;0;0;2;251;0;0;0;
541;309;207;102;23;1;1;1;0;0;2;2;0;0;0;2;282;0;0;0;
541;309;207;98;28;1;1;1;0;0;2;2;0;0;0;2;313;0;0;0;
541;309;207;98;35;1;1;1;0;0;2;2;0;0;0;2;344;0;0;0;
541;309;207;96;41;1;1;1;0;0;2;2;0;0;0;2;375;0;0;0;
541;309;206;94;38;1;1;1;0;0;2;2;0;0;0;2;406;0;0;0;
541;309;205;92;35;1;1;1;0;0;2;2;0;0;0;2;437;0;0;0;
541;309;206;90;35;1;1;1;0;0;2;2;0;0;0;2;468;0;0;0;
541;309;205;88;39;1;1;1;0;0;2;2;0;0;0;2;499;0;0;0;
541;309;203;87;40;1;1;1;0;0;2;2;0;0;0;2;530;0;0;0;
541;309;205;85;42;1;1;1;0;0;2;2;0;0;0;2;561;0;0;0;
541;309;206;85;42;1;1;1;0;0;2;2;0;0;0;2;592;0;0;0;
541;309;207;84;43;1;1;1;0;0;2;2;0;0;0;2;623;0;0;0;
541;309;203;83;41;1;1;1;0;0;2;2;0;0;0;2;654;0;0;0;
541;309;207;82;41;1;1;1;0;0;2;2;0;0;0;2;685;0;0;0;
541;309;203;79;40;1;1;1;0;0;2;2;0;0;0;2;716;0;0;0;
541;309;205;80;40;1;1;1;0;0;2;2;0;0;0;2;747;0;0;0;
541;309;203;79;40;1;1;1;0;0;2;2;0;0;0;2;778;0;0;0;
541;309;203;77;39;1;1;1;0;0;2;2;0;0;0;2;809;0;0;0;
541;309;203;75;40;1;1;1;0;0;2;2;0;0;0;2;840;0;0;0;
541;309;201;76;40;1;1;1;0;0;2;2;0;0;0;2;871;0;0;0;
541;309;201;75;40;1;1;1;0;0;2;2;0;0;0;2;902;0;0;0;
541;309;202;74;40;1;1;1;0;0;2;2;0;0;0;2;933;0;0;0;
541;309;203;74;41;1;1;1;0;0;2;2;0;0;0;2;964;0;0;0;
541;309;201;72;40;1;1;1;0;0;2;2;0;0;0;2;995;0;0;0;
541;309;201;71;40;1;1;1;0;0;2;2;0;0;0;2;1026;0;0;0;
541;309;203;71;39;1;1;1;0;0;2;2;0;0;0;2;1057;0;0;0;
541;309;200;70;39;1;1;1;0;0;2;2;0;0;0;2;1088;0;0;0;
541;309;202;70;39;1;1;1;0;0;2;2;0;0;0;2;1119;0;0;0;
541;309;200;69;38;1;1;1;0;0;2;2;0;0;0;2;1150;0;0;0;
