579;286;122;-64;-109;1;1;1;0;0;1;2;2;0;0;2;778;0;0;0;713;0;0;0;0;0;0;
579;286;123;-65;-112;1;1;1;0;0;1;2;2;0;0;2;809;0;0;0;744;0;0;0;0;0;0;
579;286;124;-67;-114;1;1;1;0;0;1;2;2;0;0;2;840;0;0;0;775;0;0;0;0;0;0;
579;286;125;-67;-115;1;1;1;0;0;1;2;2;0;0;2;871;0;0;0;806;0;0;0;0;0;0;
579;286;123;-68;-117;1;1;1;0;0;1;2;2;0;0;2;902;0;0;0;837;0;0;0;0;0;0;
579;286;120;-70;-119;1;1;1;0;0;1;2;2;0;0;2;933;0;0;0;868;0;0;0;0;0;0;
579;286;120;-72;-120;1;1;1;0;0;1;2;2;0;0;2;964;0;0;0;899;0;0;0;0;0;0;
579;286;122;-72;-120;1;1;1;0;0;1;2;2;0;0;2;995;0;0;0;930;0;0;0;0;0;0;
579;286;121;-73;-120;1;1;1;0;0;1;2;2;0;0;2;1026;0;0;0;961;0;0;0;0;0;0;
579;286;120;-73;-122;1;1;1;0;0;1;2;2;0;0;2;1057;0;0;0;992;0;0;0;0;0;0;
579;286;120;-76;-124;1;1;1;0;0;1;2;2;0;0;2;1088;0;0;0;1023;0;0;0;0;0;0;
579;286;119;-77;-125;1;1;1;0;0;1;2;2;0;0;2;1119;0;0;0;1054;0;0;0;0;0;0;
579;286;120;-76;-125;1;1;1;0;0;1;2;2;0;0;2;1150;0;0;0;1085;0;0;0;0;0;0;
579;286;122;-78;-126;1;1;1;0;0;1;2;2;0;0;2;1181;0;0;0;1116;0;0;0;0;0;0;
579;286;119;-80;-128;1;1;1;0;0;1;2;2;0;0;2;1212;0;0;0;1147;0;0;0;0;0;0;
579;286;118;-81;-130;1;1;1;0;0;1;2;2;0;0;2;1243;0;0;0;1178;0;0;0;0;0;0;
579;286;120;-82;-130;1;1;1;0;0;1;2;2;0;0;2;1274;0;0;0;1209;0;0;0;0;0;0;
579;286;120;-82;-130;1;1;1;0;0;1;2;2;0;0;2;1305;0;0;0;1240;0;0;0;0;0;0;
579;286;120;-82;-131;1;1;1;0;0;1;2;2;0;0;2;1336;0;0;0;1271;0;0;0;0;0;0;
579;286;117;-84;-132;1;1;1;0;0;1;2;2;0;0;2;1367;0;0;0;1302;0;0;0;0;0;0;
579;286;116;-86;-134;1;1;1;0;0;1;2;2;0;0;2;1398;0;0;0;1333;0;0;0;0;0;0;
579;286;116;-87;-135;1;1;1;0;0;1;2;2;0;0;2;1429;0;0;0;1364;0;0;0;0;0;0;
579;286;118;-87;-135;1;1;1;0;0;1;2;2;0;0;2;1460;0;0;0;1395;0;0;0;0;0;0;
579;286;116;-87;-136;1;1;1;0;0;1;2;2;0;0;2;1491;0;0;0;1426;0;0;0;0;0;0;
579;286;115;-89;-138;1;1;1;0;0;1;2;2;0;0;2;1522;0;0;0;1457;0;0;0;0;0;0;
579;286;113;-90;-140;1;1;1;0;0;1;2;2;0;0;2;1553;0;0;0;1488;0;0;0;0;0;0;
579;286;114;-90;-142;1;1;1;0;0;1;2;2;0;0;2;1584;0;0;0;1519;0;0;0;0;0;0;
579;286;115;-91;-143;1;1;1;0;0;1;2;2;0;0;2;1615;0;0;0;1550;0;0;0;0;0;0;
579;286;116;-91;-144;1;1;1;0;0;1;2;2;0;0;2;1646;0;0;0;1581;0;0;0;0;0;0;
579;286;112;-93;-146;1;1;1;0;0;1;2;2;0;0;2;1677;0;0;0;1612;0;0;0;0;0;0;
579;286;111;-95;-147;1;1;1;0;0;1;2;2;0;0;2;1708;0;0;0;1643;0;0;0;0;0;0;
579;286;112;-95;-149;1;1;1;0;0;1;2;2;0;0;2;1739;0;0;0;1674;0;0;0;0;0;0;
579;286;112;-95;-150;1;1;1;0;0;1;2;2;0;0;2;1770;0;0;0;1705;0;0;0;0;0;0;
579;286;110;-95;-151;1;1;1;0;0;1;2;2;0;0;2;1801;0;0;0;1736;0;0;0;0;0;0;
579;286;110;-97;-153;1;1;1;0;0;1;2;2;0;0;2;1832;0;0;0;1767;0;0;0;0;0;0;
579;286;110;-99;-155;1;1;1;0;0;1;2;2;0;0;2;1863;0;0;0;1798;0;0;0;0;0;0;
579;286;110;-98;-155;1;1;1;0;0;1;2;2;0;0;2;1894;0;0;0;1829;0;0;0;0;0;0;
579;286;110;-99;-155;1;1;1;0;0;1;2;2;0;0;2;1925;0;0;0;1860;0;0;0;0;0;0;
579;286;110;-100;-156;1;1;1;0;0;1;2;2;0;0;2;1956;0;0;0;1891;0;0;0;0;0;0;
579;286;106;-100;-157;1;1;1;0;0;1;2;2;0;0;2;1987;0;0;0;1922;0;0;0;0;0;0;
579;286;108;-101;-159;1;1;1;0;0;1;2;2;0;0;2;2018;0;0;0;1953;0;0;0;0;0;0;
579;286;107;-101;-159;1;1;1;0;0;1;2;2;0;0;2;2049;0;0;0;1984;0;0;0;0;0;0;
579;286;109;-102;-159;1;1;1;0;0;1;2;2;0;0;2;2080;0;0;0;2015;0;0;0;0;0;0;
579;286;107;-104;-160;1;1;1;0;0;1;2;2;0;0;2;2111;0;0;0;2046;0;0;0;0;0;0;
579;286;105;-105;-161;1;1;1;0;0;1;2;2;0;0;2;2142;0;0;0;2077;0;0;0;0;0;0;
579;286;103;-106;-161;1;1;1;0;0;1;2;2;0;0;2;2173;0;0;0;2108;0;0;0;0;0;0;
579;286;104;-106;-161;1;1;1;0;0;1;2;2;0;0;2;2204;0;0;0;2139;0;0;0;0;0;0;
579;286;107;-105;-162;1;1;1;0;0;1;2;2;0;0;2;2235;0;0;0;2170;0;0;0;0;0;0;
579;286;103;-107;-163;1;1;1;0;0;1;2;2;0;0;2;2266;0;0;0;2201;0;0;0;0;0;0;
579;286;101;-110;-165;1;1;1;0;0;1;2;2;0;0;2;2297;0;0;0;2232;0;0;0;0;0;0;
579;286;101;-109;-164;1;1;1;0;0;1;2;2;0;0;2;2328;0;0;0;2263;0;0;0;0;0;0;
579;286;101;-109;-165;1;1;1;0;0;1;2;2;0;0;2;2359;0;0;0;2294;0;0;0;0;0;0;
579;286;102;-109;-165;1;1;1;0;0;1;2;2;0;0;2;2390;0;0;0;2325;0;0;0;0;0;0;
579;286;101;-110;-165;1;1;1;0;0;1;2;2;0;0;2;2421;0;0;0;2356;0;0;0;0;0;0;
579;286;97;-113;-168;1;1;1;0;0;1;2;2;0;0;2;2452;0;0;0;2387;0;0;0;0;0;0;
579;286;98;-113;-168;1;1;1;0;0;1;2;2;0;0;2;2483;0;0;0;2418;0;0;0;0;0;0;
579;286;98;-113;-167;1;1;1;0;0;1;2;2;0;0;2;2514;0;0;0;2449;0;0;0;0;0;0;
579;286;97;-113;-170;1;1;1;0;0;1;2;2;0;0;2;2545;0;0;0;2480;0;0;0;0;0;0;
579;286;97;-114;-170;1;1;1;0;0;1;2;2;0;0;2;2576;0;0;0;2511;0;0;0;0;0;0;
579;286;95;-116;-171;1;1;1;0;0;1;2;2;0;0;2;2607;0;0;0;2542;0;0;0;0;0;0;
579;286;95;-115;-171;1;1;1;0;0;1;2;2;0;0;2;2638;0;0;0;2573;0;0;0;0;0;0;
579;286;96;-116;-172;1;1;1;0;0;1;2;2;0;0;2;2669;0;0;0;2604;0;0;0;0;0;0;
579;286;95;-116;-172;1;1;1;0;0;1;2;2;0;0;2;2700;0;0;0;2635;0;0;0;0;0;0;
579;286;93;-117;-173;1;1;1;0;0;1;2;2;0;0;2;2731;0;0;0;2666;0;0;0;0;0;0;
579;286;91;-117;-175;1;1;1;0;0;1;2;2;0;0;2;2762;0;0;0;2697;0;0;0;0;0;0;
579;286;91;-117;-175;1;1;1;0;0;1;2;2;0;0;2;2793;0;0;0;2728;0;0;0;0;0;0;
579;286;94;-119;-175;1;1;1;0;0;1;2;2;0;0;2;2824;0;0;0;2759;0;0;0;0;0;0;
579;286;90;-119;-177;1;1;1;0;0;1;2;2;0;0;2;2855;0;0;0;2790;0;0;0;0;0;0;
579;286;90;-120;-177;1;1;1;0;0;1;2;2;0;0;2;2886;0;0;0;2821;0;0;0;0;0;0;
579;286;87;-121;-180;1;1;1;0;0;1;2;2;0;0;2;2917;0;0;0;2852;0;0;0;0;0;0;
579;286;89;-120;-180;1;1;1;0;0;1;2;2;0;0;2;2948;0;0;0;2883;0;0;0;0;0;0;
579;286;90;-121;-180;1;1;1;0;0;1;2;2;0;0;2;2979;0;0;0;2914;0;0;0;0;0;0;
579;286;89;-121;-181;1;1;1;0;0;1;2;2;0;0;2;3010;0;0;0;2945;0;0;0;0;0;0;
579;286;87;-123;-181;1;1;1;0;0;1;2;2;0;0;2;3041;0;0;0;2976;0;0;0;0;0;0;
579;286;85;-124;-183;1;1;1;0;0;1;2;2;0;0;2;3072;0;0;0;3007;0;0;0;0;0;0;
579;286;84;-124;-182;1;1;1;0;0;1;2;2;0;0;2;3103;0;0;0;3038;0;0;0;0;0;0;
579;286;86;-123;-184;1;1;1;0;0;1;2;2;0;0;2;3134;0;0;0;3069;0;0;0;0;0;0;
579;286;83;-125;-184;1;1;1;0;0;1;2;2;0;0;2;3165;0;0;0;3100;0;0;0;0;0;0;
579;286;81;-126;-185;1;1;1;0;0;1;1;2;0;0;2;3196;0;0;0;3131;0;0;0;0;0;0;
579;286;82;-127;-186;1;1;1;0;0;1;1;2;0;0;2;3227;0;0;0;3162;0;0;0;0;0;0;
579;286;83;-127;-186;1;1;1;0;0;1;1;2;0;0;2;3258;0;0;0;3193;0;0;0;0;0;0;
579;286;83;-126;-185;1;1;1;0;0;1;1;2;0;0;2;3289;0;0;0;3224;0;0;0;0;0;0;
579;286;81;-128;-186;1;1;1;0;0;1;1;2;0;0;2;3320;0;0;0;3255;0;0;0;0;0;0;
579;286;79;-129;-188;1;1;1;0;0;1;1;2;0;0;2;3351;0;0;0;3286;0;0;0;0;0;0;
579;286;76;-130;-187;1;1;1;0;0;1;1;2;0;0;2;3382;0;0;0;3317;0;0;0;0;0;0;
579;286;79;-129;-188;1;1;1;0;0;1;1;2;0;0;2;3413;0;0;0;3348;0;0;0;0;0;0;
579;286;79;-129;-188;1;1;1;0;0;1;1;2;0;0;2;3444;0;0;0;3379;0;0;0;0;0;0;
579;286;76;-130;-189;1;1;1;0;0;1;1;2;0;0;2;3475;0;0;0;3410;0;0;0;0;0;0;
579;286;75;-131;-190;1;1;1;0;0;1;1;2;0;0;2;3506;0;0;0;3441;0;0;0;0;0;0;
579;286;76;-131;-190;1;1;1;0;0;1;1;2;0;0;2;3537;0;0;0;3472;0;0;0;0;0;0;
579;286;75;-131;-190;1;1;1;0;0;1;1;2;0;0;2;3568;0;0;0;3503;0;0;0;0;0;0;
579;286;75;-131;-190;1;1;1;0;0;1;1;2;0;0;2;3599;0;0;0;3534;0;0;0;0;0;0;
579;286;73;-133;-191;1;1;1;0;0;1;1;2;0;0;2;3630;0;0;0;3565;0;0;0;0;0;0;
579;286;72;-133;-192;1;1;1;0;0;1;1;2;0;0;2;3661;0;0;0;3596;0;0;0;0;0;0;
579;286;71;-135;-192;1;1;1;0;0;1;1;2;0;0;2;3692;0;0;0;3627;0;0;0;0;0;0;
579;286;72;-134;-191;1;1;1;0;0;1;1;2;0;0;2;3723;0;0;0;3658;0;0;0;0;0;0;
579;286;70;-135;-191;1;1;1;0;0;1;1;2;0;0;2;3754;0;0;0;3689;0;0;0;0;0;0;
579;286;70;-135;-193;1;1;1;0;0;1;1;2;0;0;2;3785;0;0;0;3720;0;0;0;0;0;0;
579;286;67;-135;-194;1;1;1;0;0;1;1;2;0;0;2;3816;0;0;0;3751;0;0;0;0;0;0;
579;286;68;-135;-194;1;1;1;0;0;1;1;2;0;0;2;3847;0;0;0;3782;0;0;0;0;0;0;
579;286;69;-136;-195;1;1;1;0;0;1;1;2;0;0;2;3878;0;0;0;3813;0;0;0;0;0;0;
579;286;67;-136;-197;1;1;1;0;0;1;1;2;0;0;2;3909;0;0;0;3844;0;0;0;0;0;0;
579;286;67;-137;-198;1;1;1;0;0;1;1;2;0;0;2;3940;0;0;0;3875;0;0;0;0;0;0;
579;286;65;-138;-198;1;1;1;0;0;1;1;2;0;0;2;3971;0;0;0;3906;0;0;0;0;0;0;
579;286;65;-138;-197;1;1;1;0;0;1;1;2;0;0;2;4002;0;0;0;3937;0;0;0;0;0;0;
579;286;65;-139;-197;1;1;1;0;0;1;1;2;0;0;2;4033;0;0;0;3968;0;0;0;0;0;0;
579;286;64;-139;-198;1;1;1;0;0;1;1;2;0;0;2;4064;0;0;0;3999;0;0;0;0;0;0;
579;286;63;-140;-200;1;1;1;0;0;1;1;2;0;0;2;4095;0;0;0;4030;0;0;0;0;0;0;
579;286;61;-140;-201;1;1;1;0;0;1;1;2;0;0;2;4126;0;0;0;4061;0;0;0;0;0;0;
579;286;60;-140;-202;1;1;1;0;0;1;1;2;0;0;2;4157;0;0;0;4092;0;0;0;0;0;0;
579;286;61;-140;-201;1;1;1;0;0;1;1;2;0;0;2;4188;0;0;0;4123;0;0;0;0;0;0;
579;286;60;-141;-202;1;1;1;0;0;1;1;2;0;0;2;4219;0;0;0;4154;0;0;0;0;0;0;
579;286;58;-141;-202;1;1;1;0;0;1;1;2;0;0;2;4250;0;0;0;4185;0;0;0;0;0;0;
579;286;58;-143;-201;1;1;1;0;0;1;1;2;0;0;2;4281;0;0;0;4216;0;0;0;0;0;0;
579;286;58;-142;-201;1;1;1;0;0;1;1;2;0;0;2;4312;0;0;0;4247;0;0;0;0;0;0;
579;286;59;-141;-203;2;1;1;0;0;1;1;2;0;0;2;4343;0;0;0;4278;0;0;0;0;0;0;
579;286;56;-143;-207;2;1;1;0;0;1;1;2;0;0;2;4374;0;0;0;4309;0;0;0;0;0;0;
579;286;54;-144;-212;2;1;1;0;0;1;1;2;0;0;2;4405;0;0;0;4340;0;0;0;0;0;0;
579;286;55;-145;-216;2;1;1;0;0;1;1;2;0;0;2;4436;0;0;0;4371;0;0;0;0;0;0;
579;286;57;-146;-220;2;1;1;0;0;1;1;2;0;0;2;4467;0;0;0;4402;0;0;0;0;0;0;
579;286;55;-147;-222;2;1;1;0;0;1;1;2;0;0;2;4498;0;0;0;4433;0;0;0;0;0;0;
579;286;55;-148;-225;2;1;1;0;0;1;1;2;0;0;2;4529;0;0;0;4464;0;0;0;0;0;0;
579;286;54;-151;-229;2;1;1;0;0;1;1;2;0;0;2;4560;0;0;0;4495;0;0;0;0;0;0;
579;286;55;-152;-230;2;1;1;0;0;1;1;2;0;0;2;4591;0;0;0;4526;0;0;0;0;0;0;
579;286;55;-155;-230;2;1;1;0;0;1;1;2;0;0;2;4622;0;0;0;4557;0;0;0;0;0;0;
579;286;56;-155;-230;2;1;1;0;0;1;1;2;0;0;2;4653;0;0;0;4588;0;0;0;0;0;0;
579;286;55;-156;-232;2;1;1;0;0;1;1;2;0;0;2;4684;0;0;0;4619;0;0;0;0;0;0;
579;286;54;-159;-235;2;1;1;0;0;1;1;2;0;0;2;4715;0;0;0;4650;0;0;0;0;0;0;
579;286;53;-160;-236;2;1;1;0;0;1;1;2;0;0;2;4746;0;0;0;4681;0;0;0;0;0;0;
579;286;55;-160;-236;2;1;1;0;0;1;1;2;0;0;2;4777;0;0;0;4712;0;0;0;0;0;0;
579;286;55;-162;-237;2;1;1;0;0;1;1;2;0;0;2;4808;0;0;0;4743;0;0;0;0;0;0;
579;286;53;-165;-239;2;1;1;0;0;1;1;2;0;0;2;4839;0;0;0;4774;0;0;0;0;0;0;
579;286;51;-167;-241;2;1;1;0;0;1;1;2;0;0;2;4870;0;0;0;4805;0;0;0;0;0;0;
579;286;54;-167;-241;2;1;1;0;0;1;1;2;0;0;2;4901;0;0;0;4836;0;0;0;0;0;0;
579;286;53;-169;-242;2;1;1;0;0;1;1;2;0;0;2;4932;0;0;0;4867;0;0;0;0;0;0;
579;286;55;-170;-243;2;1;1;0;0;1;1;2;0;0;2;4963;0;0;0;4898;0;0;0;0;0;0;
579;286;54;-171;-245;2;1;1;0;0;1;1;2;0;0;2;4994;0;0;0;4929;0;0;0;0;0;0;
579;286;52;-173;-246;2;1;1;0;0;1;1;2;0;0;2;5025;0;0;0;4960;0;0;0;0;0;0;
579;286;54;-174;-246;2;1;1;0;0;1;1;2;0;0;2;5056;0;0;0;4991;0;0;0;0;0;0;
579;286;54;-175;-247;2;1;1;0;0;1;1;2;0;0;2;5087;0;0;0;5022;0;0;0;0;0;0;
579;286;53;-175;-248;2;1;1;0;0;1;1;2;0;0;2;5118;0;0;0;5053;0;0;0;0;0;0;
579;286;54;-178;-249;2;1;1;0;0;1;1;2;0;0;2;5149;0;0;0;5084;0;0;0;0;0;0;
579;286;53;-179;-250;2;1;1;0;0;1;1;2;0;0;2;5180;0;0;0;5115;0;0;0;0;0;0;
579;286;54;-180;-250;2;1;1;0;0;1;1;2;0;0;2;5211;0;0;0;5146;0;0;0;0;0;0;
579;286;55;-180;-252;2;1;1;0;0;1;1;2;0;0;2;5242;0;0;0;5177;0;0;0;0;0;0;
579;286;55;-181;-253;2;1;1;0;0;1;1;2;0;0;2;5273;0;0;0;5208;0;0;0;0;0;0;
579;286;53;-182;-254;2;1;1;0;0;1;1;2;0;0;2;5304;0;0;0;5239;0;0;0;0;0;0;
579;286;54;-183;-254;2;1;1;0;0;1;1;2;0;0;2;5335;0;0;0;5270;0;0;0;0;0;0;
579;286;55;-184;-254;2;1;1;0;0;1;1;2;0;0;2;5366;0;0;0;5301;0;0;0;0;0;0;
579;286;54;-185;-256;2;1;1;0;0;1;1;2;0;0;2;5397;0;0;0;5332;0;0;0;0;0;0;
579;286;53;-185;-255;2;1;1;0;0;1;1;2;0;0;2;5428;0;0;0;5363;0;0;0;0;0;0;
579;286;55;-188;-256;2;1;1;0;0;1;1;2;0;0;2;5459;0;0;0;5394;0;0;0;0;0;0;
579;286;53;-188;-258;2;1;1;0;0;1;1;2;0;0;2;5490;0;0;0;5425;0;0;0;0;0;0;
579;286;54;-188;-259;2;1;1;0;0;1;1;2;0;0;2;5521;0;0;0;5456;0;0;0;0;0;0;
579;286;55;-189;-259;2;1;1;0;0;1;1;2;0;0;2;5552;0;0;0;5487;0;0;0;0;0;0;
579;286;55;-190;-260;2;1;1;0;0;1;1;2;0;0;2;5583;0;0;0;5518;0;0;0;0;0;0;
579;286;52;-193;-263;2;1;1;0;0;1;1;2;0;0;2;5614;0;0;0;5549;0;0;0;0;0;0;
579;286;54;-192;-262;2;1;1;0;0;1;1;2;0;0;2;5645;0;0;0;5580;0;0;0;0;0;0;
579;286;55;-193;-264;2;1;1;0;0;1;1;2;0;0;2;5676;0;0;0;5611;0;0;0;0;0;0;
579;286;55;-193;-263;2;1;1;0;0;1;1;2;0;0;2;5707;0;0;0;5642;0;0;0;0;0;0;
579;286;55;-195;-264;2;1;1;0;0;1;1;2;0;0;2;5738;0;0;0;5673;0;0;0;0;0;0;
579;286;54;-197;-266;2;1;1;0;0;1;1;2;0;0;2;5769;0;0;0;5704;0;0;0;0;0;0;
579;286;55;-197;-265;2;1;1;0;0;1;1;2;0;0;2;5800;0;0;0;5735;0;0;0;0;0;0;
579;286;55;-197;-266;2;1;1;0;0;1;1;2;0;0;2;5831;0;0;0;5766;0;0;0;0;0;0;
579;286;56;-198;-267;2;1;1;0;0;1;1;2;0;0;2;5862;0;0;0;5797;0;0;0;0;0;0;
579;286;55;-199;-268;2;1;1;0;0;1;1;2;0;0;2;5893;0;0;0;5828;0;0;0;0;0;0;
579;286;55;-201;-269;2;1;1;0;0;1;1;2;0;0;2;5924;0;0;0;5859;0;0;0;0;0;0;
579;286;55;-200;-269;2;1;1;0;0;1;1;2;0;0;2;5955;0;0;0;5890;0;0;0;0;0;0;
579;286;56;-200;-270;2;1;1;0;0;1;1;2;0;0;2;5986;0;0;0;5921;0;0;0;0;0;0;
579;286;57;-201;-270;2;1;1;0;0;1;1;2;0;0;2;6017;0;0;0;5952;0;0;0;0;0;0;
579;286;55;-203;-272;2;1;1;0;0;1;1;2;0;0;2;6048;0;0;0;5983;0;0;0;0;0;0;
579;286;55;-204;-274;2;1;1;0;0;1;1;2;0;0;2;6079;0;0;0;6014;0;0;0;0;0;0;
579;286;56;-204;-274;2;1;1;0;0;1;1;2;0;0;2;6110;0;0;0;6045;0;0;0;0;0;0;
579;286;58;-206;-274;2;1;1;0;0;1;1;2;0;0;2;6141;0;0;0;6076;0;0;0;0;0;0;
579;286;57;-206;-274;2;1;1;0;0;1;1;2;0;0;2;6172;0;0;0;6107;0;0;0;0;0;0;
579;286;55;-208;-276;2;1;1;0;0;1;1;2;0;0;2;6203;0;0;0;6138;0;0;0;0;0;0;
579;286;55;-209;-276;2;1;1;0;0;1;1;2;0;0;2;6234;0;0;0;6169;0;0;0;0;0;0;
579;286;55;-209;-276;2;1;1;0;0;1;1;2;0;0;2;6265;0;0;0;6200;0;0;0;0;0;0;
579;286;59;-209;-276;2;1;1;0;0;1;1;2;0;0;2;6296;0;0;0;6231;0;0;0;0;0;0;
579;286;57;-210;-277;2;1;1;0;0;1;1;2;0;0;2;6327;0;0;0;6262;0;0;0;0;0;0;
579;286;56;-211;-278;2;1;1;0;0;1;1;2;0;0;2;6358;0;0;0;6293;0;0;0;0;0;0;
579;286;55;-212;-279;2;1;1;0;0;1;1;2;0;0;2;6389;0;0;0;6324;0;0;0;0;0;0;
579;286;59;-212;-279;2;1;1;0;0;1;1;2;0;0;2;6420;0;0;0;6355;0;0;0;0;0;0;
579;286;58;-212;-279;2;1;1;0;0;1;1;2;0;0;2;6451;0;0;0;6386;0;0;0;0;0;0;
579;286;58;-213;-280;2;1;1;0;0;1;1;2;0;0;2;6482;0;0;0;6417;0;0;0;0;0;0;
579;286;57;-214;-280;2;1;1;0;0;1;1;2;0;0;2;6513;0;0;0;6448;0;0;0;0;0;0;
579;286;56;-215;-282;2;1;1;0;0;1;1;2;0;0;2;6544;0;0;0;6479;0;0;0;0;0;0;
579;286;58;-216;-282;2;1;1;0;0;1;1;2;0;0;2;6575;0;0;0;6510;0;0;0;0;0;0;
579;286;58;-216;-283;2;1;1;0;0;1;1;2;0;0;2;6606;0;0;0;6541;0;0;0;0;0;0;
579;286;57;-216;-282;2;1;1;0;0;1;1;2;0;0;2;6637;0;0;0;6572;0;0;0;0;0;0;
579;286;58;-218;-284;2;1;1;0;0;1;1;2;0;0;2;6668;0;0;0;6603;0;0;0;0;0;0;
579;286;57;-219;-285;2;1;1;0;0;1;1;2;0;0;2;6699;0;0;0;6634;0;0;0;0;0;0;
579;286;60;-218;-284;2;1;1;0;0;1;1;2;0;0;2;6730;0;0;0;6665;0;0;0;0;0;0;
579;286;60;-219;-285;2;1;1;0;0;1;1;2;0;0;2;6761;0;0;0;6696;0;0;0;0;0;0;
579;286;58;-221;-285;2;1;1;0;0;1;1;2;0;0;2;6792;0;0;0;6727;0;0;0;0;0;0;
579;286;59;-222;-286;2;1;1;0;0;1;1;2;0;0;2;6823;0;0;0;6758;0;0;0;0;0;0;
579;286;59;-222;-287;2;1;1;0;0;1;1;2;0;0;2;6854;0;0;0;6789;0;0;0;0;0;0;
579;286;61;-222;-287;2;1;1;0;0;1;1;2;0;0;2;6885;0;0;0;6820;0;0;0;0;0;0;
579;286;60;-223;-288;2;1;1;0;0;1;1;2;0;0;2;6916;0;0;0;6851;0;0;0;0;0;0;
579;286;60;-223;-288;2;1;1;0;0;1;1;2;0;0;2;6947;0;0;0;6882;0;0;0;0;0;0;
579;286;60;-225;-289;2;1;1;0;0;1;1;2;0;0;2;6978;0;0;0;6913;0;0;0;0;0;0;
579;286;60;-226;-289;2;1;1;0;0;1;1;2;0;0;2;7009;0;0;0;6944;0;0;0;0;0;0;
579;286;61;-225;-288;2;1;1;0;0;1;1;2;0;0;2;7040;0;0;0;6975;0;0;0;0;0;0;
579;286;61;-225;-289;2;1;1;0;0;1;1;2;0;0;2;7071;0;0;0;7006;0;0;0;0;0;0;
579;286;60;-227;-290;2;1;1;0;0;1;1;2;0;0;2;7102;0;0;0;7037;0;0;0;0;0;0;
579;286;60;-228;-290;2;1;1;0;0;1;1;2;0;0;2;7133;0;0;0;7068;0;0;0;0;0;0;
579;286;60;-228;-292;2;1;1;0;0;1;1;2;0;0;2;7164;0;0;0;7099;0;0;0;0;0;0;
579;286;60;-229;-290;2;1;1;0;0;1;1;2;0;0;2;7195;0;0;0;7130;0;0;0;0;0;0;
579;286;61;-229;-292;2;1;1;0;0;1;1;2;0;0;2;7226;0;0;0;7161;0;0;0;0;0;0;
579;286;60;-230;-293;2;1;1;0;0;1;1;2;0;0;2;7257;0;0;0;7192;0;0;0;0;0;0;
579;286;61;-230;-293;2;1;1;0;0;1;1;2;0;0;2;7288;0;0;0;7223;0;0;0;0;0;0;
579;286;62;-231;-294;2;1;1;0;0;1;1;2;0;0;2;7319;0;0;0;7254;0;0;0;0;0;0;
579;286;63;-230;-294;2;1;1;0;0;1;1;2;0;0;2;7350;0;0;0;7285;0;0;0;0;0;0;
