579;286;76;131;267;1;1;1;0;0;1;2;0;0;0;2;34;0;0;0;0;
579;286;76;130;261;1;1;1;0;0;1;2;0;0;0;2;65;0;0;0;0;
579;286;78;136;238;1;1;1;0;0;1;2;0;0;0;2;96;0;0;0;0;
579;286;77;131;210;1;1;1;0;0;1;2;0;0;0;2;127;0;0;0;0;
579;286;78;130;176;1;1;1;0;0;1;2;0;0;0;2;158;0;0;0;0;
579;286;78;131;146;1;1;1;0;0;1;2;0;0;0;2;189;0;0;0;0;
579;286;80;130;123;1;1;1;0;0;1;2;0;0;0;2;220;0;0;0;0;
579;286;80;126;101;1;1;1;0;0;1;2;0;0;0;2;251;0;0;0;0;
579;286;80;123;87;1;1;1;0;0;1;2;0;0;0;2;282;0;0;0;0;
579;286;80;121;77;1;1;1;0;0;1;2;0;0;0;2;313;0;0;0;0;
579;286;80;119;68;1;1;1;0;0;1;2;0;0;0;2;344;0;0;0;0;
579;286;80;114;59;1;1;1;0;0;1;2;0;0;0;2;375;0;0;0;0;
579;286;80;110;50;1;1;1;0;0;1;2;0;0;0;2;406;0;0;0;0;
579;286;80;105;40;1;1;1;0;0;1;2;0;0;0;2;437;0;0;0;0;
579;286;80;102;33;1;1;1;0;0;1;2;0;0;0;2;468;0;0;0;0;
579;286;81;100;29;1;1;1;0;0;1;2;0;0;0;2;499;0;0;0;0;
579;286;81;94;22;1;1;1;0;0;1;2;0;0;0;2;530;0;0;0;0;
579;286;82;94;19;1;1;1;0;0;1;2;0;0;0;2;561;0;0;0;0;
579;286;82;89;14;1;1;1;0;0;1;2;0;0;0;2;592;0;0;0;0;
579;286;81;84;10;1;1;1;0;0;1;2;0;0;0;2;623;0;0;0;0;
579;286;81;83;7;1;1;1;0;0;1;2;0;0;0;2;654;0;0;0;0;
579;286;83;79;3;1;1;1;0;0;1;2;0;0;0;2;685;0;0;0;0;
579;286;83;75;-1;1;1;1;0;0;1;2;0;0;0;2;716;0;0;0;0;
579;286;84;74;-4;1;1;1;0;0;1;2;0;0;0;2;747;0;0;0;0;
579;286;84;71;-7;1;1;1;0;0;1;2;0;0;0;2;778;0;0;0;0;
579;286;83;67;-12;1;1;1;0;0;1;2;0;0;0;2;809;0;0;0;0;
579;286;84;64;-13;1;1;1;0;0;1;2;0;0;0;2;840;0;0;0;0;
579;286;83;60;-17;1;1;1;0;0;1;2;0;0;0;2;871;0;0;0;0;
579;286;83;55;-20;1;1;1;0;0;1;2;0;0;0;2;902;0;0;0;0;
579;286;85;54;-21;1;1;1;0;0;1;2;0;0;0;2;933;0;0;0;0;
579;286;84;50;-26;1;1;1;0;0;1;2;0;0;0;2;964;0;0;0;0;
579;286;85;49;-27;1;1;1;0;0;1;2;0;0;0;2;995;0;0;0;0;
579;286;85;46;-30;1;1;1;0;0;1;2;0;0;0;2;1026;0;0;0;0;
579;286;85;43;-34;1;1;1;0;0;1;2;0;0;0;2;1057;0;0;0;0;
579;286;85;41;-37;1;1;1;0;0;1;2;0;0;0;2;1088;0;0;0;0;
579;286;86;38;-40;1;1;1;0;0;1;2;0;0;0;2;1119;0;0;0;0;
579;286;85;35;-45;1;1;1;0;0;1;2;0;0;0;2;1150;0;0;0;0;
579;286;84;30;-50;1;1;1;0;0;1;2;0;0;0;2;1181;0;0;0;0;
579;286;86;30;-51;1;1;1;0;0;1;2;0;0;0;2;1212;0;0;0;0;
579;286;85;26;-55;1;1;1;0;0;1;2;0;0;0;2;1243;0;0;0;0;
579;286;85;24;-57;1;1;1;0;0;1;2;0;0;0;2;1274;0;0;0;0;
579;286;86;23;-60;1;1;1;0;0;1;2;0;0;0;2;1305;0;0;0;0;
579;286;85;20;-64;1;1;1;0;0;1;2;0;0;0;2;1336;0;0;0;0;
579;286;85;16;-66;1;1;1;0;0;1;2;0;0;0;2;1367;0;0;0;0;
579;286;85;16;-68;1;1;1;0;0;1;2;0;0;0;2;1398;0;0;0;0;
579;286;85;13;-70;1;1;1;0;0;1;2;0;0;0;2;1429;0;0;0;0;
579;286;85;10;-74;1;1;1;0;0;1;2;0;0;0;2;1460;0;0;0;0;
579;286;85;10;-74;1;1;1;0;0;1;2;0;0;0;2;1491;0;0;0;0;
579;286;85;5;-77;1;1;1;0;0;1;2;0;0;0;2;1522;0;0;0;0;
579;286;84;3;-79;1;1;1;0;0;1;2;0;0;0;2;1553;0;0;0;0;
579;286;85;2;-80;1;1;1;0;0;1;2;0;0;0;2;1584;0;0;0;0;
579;286;84;-2;-82;1;1;1;0;0;1;2;0;0;0;2;1615;0;0;0;0;
579;286;85;-4;-84;1;1;1;0;0;1;2;0;0;0;2;1646;0;0;0;0;
579;286;85;-3;-84;1;1;1;0;0;1;2;0;0;0;2;1677;0;0;0;0;
579;286;85;-6;-86;1;1;1;0;0;1;2;0;0;0;2;1708;0;0;0;0;
579;286;86;-8;-88;1;1;1;0;0;1;2;0;0;0;2;1739;0;0;0;0;
579;286;85;-10;-89;1;1;1;0;0;1;2;0;0;0;2;1770;0;0;0;0;
579;286;85;-13;-91;1;1;1;0;0;1;2;0;0;0;2;1801;0;0;0;0;
579;286;85;-13;-91;1;1;1;0;0;1;2;0;0;0;2;1832;0;0;0;0;
579;286;85;-16;-94;1;1;1;0;0;1;2;0;0;0;2;1863;0;0;0;0;
579;286;84;-16;-94;1;1;1;0;0;1;2;0;0;0;2;1894;0;0;0;0;
579;286;85;-18;-96;1;1;1;0;0;1;2;0;0;0;2;1925;0;0;0;0;
579;286;84;-21;-98;1;1;1;0;0;1;2;0;0;0;2;1956;0;0;0;0;
579;286;85;-23;-100;1;1;1;0;0;1;2;0;0;0;2;1987;0;0;0;0;
579;286;83;-24;-100;1;1;1;0;0;1;2;0;0;0;2;2018;0;0;0;0;
579;286;84;-24;-101;1;1;1;0;0;1;2;0;0;0;2;2049;0;0;0;0;
579;286;84;-28;-104;1;1;1;0;0;1;2;0;0;0;2;2080;0;0;0;0;
579;286;84;-28;-105;1;1;1;0;0;1;2;0;0;0;2;2111;0;0;0;0;
579;286;83;-30;-106;1;1;1;0;0;1;2;0;0;0;2;2142;0;0;0;0;
